transaction_id,session_id,paid_time,complete,user_id,payment_method,total_amount
32192,79798,12/08/22 12.26,1,16585,3,30000
32227,79881,12/08/22 17.49,1,402,3,465000
32260,79972,12/08/22 20.57,1,9957,3,460000
32289,80026,13/08/22 00.15,1,16613,3,51000
32310,80062,13/08/22 05.52,1,10045,3,104000
32311,80067,13/08/22 06.05,1,494,3,434000
32334,80125,13/08/22 09.17,1,16626,3,95000
32369,80205,13/08/22 11.55,1,16637,3,70000
32404,80296,13/08/22 14.31,1,11392,3,32000
32406,80302,13/08/22 14.34,1,16650,3,77000
32410,80309,13/08/22 14.42,1,16652,3,53000
32411,80311,13/08/22 14.45,1,2907,3,213000
32412,80313,13/08/22 14.51,1,16653,3,63000
32415,80322,13/08/22 15.06,1,16655,3,44000
32440,80386,13/08/22 17.39,1,461,3,219000
32459,80428,13/08/22 19.30,1,3674,3,60000
32470,80454,13/08/22 20.20,1,15612,3,32000
32472,80458,13/08/22 20.24,1,1171,3,441000
32479,80468,13/08/22 20.51,1,16065,3,125000
32483,80472,13/08/22 20.58,1,3192,3,632000
32528,80568,14/08/22 05.37,1,1516,3,123000
32547,80609,14/08/22 07.08,0,6984,3,342000
32555,80627,14/08/22 07.37,1,16701,3,120000
32557,80630,14/08/22 07.43,1,16702,3,51000
32579,80681,14/08/22 09.41,1,10391,3,123000
32580,80685,14/08/22 09.48,1,14158,3,354000
32581,80690,14/08/22 09.48,1,14621,3,512000
32595,80719,14/08/22 10.53,1,15925,3,83000
32649,80840,14/08/22 14.44,1,7157,3,36000
32657,80856,14/08/22 15.10,1,758,3,476000
32661,80864,14/08/22 15.20,1,16734,3,83000
32665,80875,14/08/22 15.45,1,9543,3,101000
32692,80931,14/08/22 17.58,1,13567,3,290000
32709,80989,14/08/22 20.14,1,4322,3,120000
32727,81033,14/08/22 22.18,1,15252,3,262000
32737,81058,15/08/22 01.27,1,6815,3,124000
32741,81068,15/08/22 04.30,1,2986,3,250000
32745,81072,15/08/22 05.08,1,642,3,277000
32752,81093,15/08/22 06.00,1,1565,3,115000
32757,81105,15/08/22 06.28,1,14366,3,280000
32768,81124,15/08/22 07.00,1,14197,3,21000
32770,81132,15/08/22 07.13,1,6225,3,565000
32773,81137,15/08/22 07.21,1,2215,3,266000
32774,81136,15/08/22 07.22,1,249,3,368000
32794,81194,15/08/22 10.02,1,1501,3,366000
32814,81246,15/08/22 13.22,1,3803,3,349000
32817,81248,15/08/22 13.35,1,1818,3,349000
32825,81266,15/08/22 14.14,1,16003,3,54000
32834,81287,15/08/22 15.22,1,11397,3,419000
32867,81360,15/08/22 19.52,1,16787,3,43000
32869,81363,15/08/22 19.56,1,2306,3,529000
32908,81465,16/08/22 03.40,1,15025,3,252000
32924,81498,16/08/22 06.30,1,16800,3,56000
32943,81541,16/08/22 08.13,1,6051,3,389000
32948,81552,16/08/22 09.45,1,8401,3,52000
32982,81614,16/08/22 14.12,1,5817,3,100000
32983,81615,16/08/22 14.14,1,3046,3,246000
32990,81627,16/08/22 14.50,1,5327,3,439000
32991,81630,16/08/22 15.00,1,4377,3,512000
32994,81636,16/08/22 15.45,1,14462,3,300000
33001,81652,16/08/22 17.10,1,1786,3,297000
33008,81673,16/08/22 18.05,1,16491,3,40000
33009,81680,16/08/22 18.10,1,8488,3,60000
33073,81802,16/08/22 22.38,1,11811,3,101000
33087,81822,17/08/22 01.29,1,5677,3,342000
33089,81825,17/08/22 01.58,1,1880,3,77000
33099,81856,17/08/22 06.16,1,623,3,302000
33126,81914,17/08/22 08.22,1,16859,3,67000
33158,81973,17/08/22 12.40,1,16012,3,105000
33164,81988,17/08/22 13.24,1,2808,3,664000
33173,82004,17/08/22 13.50,1,170,3,262000
33188,82038,17/08/22 16.20,1,4447,3,50000
33189,82039,17/08/22 16.29,1,1106,3,249000
33210,82093,17/08/22 19.25,1,2928,3,257000
33214,82107,17/08/22 19.36,1,69,3,118000
33216,82110,17/08/22 19.40,1,16445,3,165000
33222,82127,17/08/22 20.10,1,3813,3,284000
33226,82137,17/08/22 20.15,1,7784,3,157000
33268,82256,18/08/22 05.36,1,16640,3,161000
33298,82326,18/08/22 07.42,1,16898,3,32000
33317,82365,18/08/22 09.41,0,3630,3,459000
33320,82369,18/08/22 10.14,1,6880,3,430000
33322,82374,18/08/22 10.43,1,16902,3,54000
33353,82439,18/08/22 13.47,1,3854,3,56000
33363,82460,18/08/22 14.46,1,16918,3,75000
33367,82466,18/08/22 15.11,1,6524,3,523000
33375,82483,18/08/22 16.41,1,9313,3,416000
33385,82498,18/08/22 17.22,1,6050,3,249000
33409,82551,18/08/22 19.19,1,11142,3,106000
33417,82572,18/08/22 19.47,1,1217,3,442000
33424,82590,18/08/22 19.58,1,11525,3,181000
33434,82611,18/08/22 20.22,1,4077,3,210000
33460,82681,18/08/22 22.07,1,16942,3,54000
33464,82688,18/08/22 22.15,1,2511,3,363000
33486,82726,19/08/22 00.27,1,2718,3,389000
33487,82727,19/08/22 00.30,1,14983,3,393000
33496,82744,19/08/22 04.18,1,16952,3,151000
33504,82761,19/08/22 05.31,1,13893,3,278000
33507,82764,19/08/22 05.40,1,3898,3,238000
33534,82828,19/08/22 07.36,1,8071,3,241000
33550,82864,19/08/22 08.39,1,16966,3,40000
33569,82892,19/08/22 10.01,1,7439,3,161000
33579,82914,19/08/22 11.39,1,8520,3,340000
33591,82940,19/08/22 13.07,1,2568,3,467000
33596,82959,19/08/22 13.43,1,15025,3,418000
33619,82997,19/08/22 15.31,1,2891,3,477000
33622,83003,19/08/22 15.58,1,7106,3,252000
33649,83062,19/08/22 18.29,1,3690,3,389000
33665,83098,19/08/22 19.26,1,15519,3,38000
33704,83170,19/08/22 21.22,1,2785,3,196000
33714,83186,19/08/22 21.55,1,15662,3,67000
33725,83206,19/08/22 22.25,1,4584,3,538000
33727,83210,19/08/22 22.30,1,943,3,485000
33730,83217,19/08/22 22.46,1,3905,3,47000
33752,83274,20/08/22 05.33,1,2636,3,117000
33802,83385,20/08/22 08.49,1,17042,3,8000
33877,83565,20/08/22 13.04,1,467,3,246000
33888,83603,20/08/22 14.09,1,10855,3,196000
33892,83611,20/08/22 14.23,1,4052,3,226000
33901,83634,20/08/22 14.49,1,6086,3,129000
33907,83648,20/08/22 15.04,1,17079,3,45000
33930,83695,20/08/22 16.23,1,4160,3,227000
33931,83698,20/08/22 16.26,1,11643,3,297000
33933,83696,20/08/22 16.28,1,11404,3,279000
33967,83781,20/08/22 18.40,1,17095,3,125000
33978,83814,20/08/22 19.27,1,17098,3,29000
33979,83813,20/08/22 19.28,1,9600,3,130000
33983,83815,20/08/22 19.34,1,9122,3,160000
34026,83914,20/08/22 22.34,1,8301,3,123000
34027,83915,20/08/22 22.35,1,9960,3,43000
34030,83921,20/08/22 22.45,1,10594,3,76000
34032,83926,20/08/22 23.16,1,2753,3,117000
34036,83934,21/08/22 00.08,1,4242,3,610000
34045,83957,21/08/22 03.19,1,11127,3,160000
34049,83971,21/08/22 04.53,1,17120,3,104000
34070,84006,21/08/22 06.49,1,15574,3,135000
34080,84034,21/08/22 07.35,1,14163,3,548000
34098,84081,21/08/22 09.07,1,4128,3,338000
34100,84084,21/08/22 09.14,1,11541,3,226000
34115,84109,21/08/22 09.48,1,17142,3,83000
34123,84121,21/08/22 10.04,1,17147,3,40000
34143,84166,21/08/22 11.16,1,9860,3,294000
34161,84198,21/08/22 12.04,1,4840,3,502000
34181,84248,21/08/22 13.28,1,1311,3,371000
34212,84330,21/08/22 15.25,1,1824,3,794000
34219,84341,21/08/22 15.40,1,17175,3,56000
34274,84461,21/08/22 18.49,1,5596,3,711000
34294,84499,21/08/22 19.56,1,17199,3,105000
34300,84512,21/08/22 20.06,1,12407,3,42000
34308,84530,21/08/22 20.39,1,17202,3,105000
34329,84576,21/08/22 21.53,1,5466,3,584000
34330,84579,21/08/22 21.56,1,17211,3,90000
34336,84593,21/08/22 22.28,1,17214,3,49000
34344,84607,21/08/22 23.15,1,1786,3,459000
34397,84706,22/08/22 06.48,1,12797,3,85000
34415,84748,22/08/22 07.35,1,2703,3,242000
34418,84755,22/08/22 07.39,1,17231,3,83000
34421,84762,22/08/22 07.47,1,6238,3,116000
34459,84825,22/08/22 10.51,1,7361,3,384000
34470,84847,22/08/22 12.07,1,17241,3,135000
34473,84851,22/08/22 12.19,1,6267,3,486000
34482,84869,22/08/22 13.08,1,180,3,336000
34489,84897,22/08/22 14.06,1,11265,3,709000
34501,84923,22/08/22 15.38,1,7006,3,120000
34513,84953,22/08/22 17.54,1,12257,3,160000
34514,84956,22/08/22 18.03,1,488,3,170000
34516,84959,22/08/22 18.14,1,752,3,872000
34531,84995,22/08/22 19.26,1,16372,3,43000
34532,84996,22/08/22 19.28,1,6545,3,198000
34543,85019,22/08/22 19.58,0,5774,3,399000
34545,85020,22/08/22 20.05,1,9367,3,547000
34560,85044,22/08/22 20.34,1,17261,3,110000
34567,85062,22/08/22 20.57,1,17263,3,60000
34568,85064,22/08/22 20.57,1,444,3,374000
34579,85097,22/08/22 21.48,1,729,3,347000
34584,85102,22/08/22 21.58,1,591,3,195000
34592,85121,22/08/22 22.52,1,9832,3,610000
34598,85134,23/08/22 00.20,1,2414,3,227000
34605,85151,23/08/22 04.11,1,11310,3,222000
34619,85178,23/08/22 05.26,1,5927,3,340000
34628,85212,23/08/22 06.27,1,371,3,487000
34635,85227,23/08/22 06.54,0,14599,3,46000
34688,85344,23/08/22 11.42,1,17299,3,101000
34731,85449,23/08/22 17.09,0,8686,3,651000
34761,85539,23/08/22 19.47,1,14142,3,524000
34768,85561,23/08/22 20.17,1,8025,3,320000
34771,85567,23/08/22 20.27,1,17317,3,78000
34776,85572,23/08/22 20.34,1,5780,3,408000
34777,85573,23/08/22 20.38,1,2659,3,467000
34790,85611,23/08/22 21.32,1,6660,3,375000
34798,85630,23/08/22 22.29,1,12128,3,75000
34800,85634,23/08/22 22.42,1,12180,3,525000
34802,85639,23/08/22 23.02,1,8493,3,251000
34820,85664,24/08/22 03.14,1,475,3,467000
34848,85721,24/08/22 06.37,1,2619,3,300000
34874,85790,24/08/22 08.45,1,13022,3,327000
34878,85808,24/08/22 09.31,1,3604,3,840000
34894,85837,24/08/22 11.12,0,924,3,328000
34905,85874,24/08/22 13.11,1,16757,3,65000
34908,85878,24/08/22 13.15,1,16602,3,45000
34915,85895,24/08/22 13.42,1,7953,3,463000
34924,85915,24/08/22 14.03,1,17352,3,108000
34953,85977,24/08/22 17.41,1,4637,3,517000
34983,86038,24/08/22 19.35,1,3105,3,351000
34984,86041,24/08/22 19.36,1,6848,3,315000
34989,86048,24/08/22 19.49,1,4059,3,154000
34990,86050,24/08/22 19.51,1,3128,3,857000
34998,86071,24/08/22 20.24,1,7004,3,191000
35007,86090,24/08/22 20.55,1,13494,3,398000
35016,86108,24/08/22 21.25,1,8520,3,123000
35021,86115,24/08/22 21.39,1,11327,3,264000
35055,86201,25/08/22 04.15,1,5550,3,545000
35068,86220,25/08/22 05.16,1,13661,3,359000
35075,86252,25/08/22 05.48,1,8411,3,276000
35077,86257,25/08/22 05.54,1,185,3,210000
35094,86297,25/08/22 06.32,1,17391,3,76000
35104,86318,25/08/22 06.55,1,17163,3,46000
35114,86333,25/08/22 07.06,1,15775,3,499000
35124,86354,25/08/22 07.24,1,15738,3,210000
35127,86364,25/08/22 07.32,1,5882,3,142000
35157,86432,25/08/22 08.37,1,3114,3,607000
35173,86465,25/08/22 09.18,1,1245,3,440000
35178,86469,25/08/22 09.26,1,8174,3,266000
35189,86503,25/08/22 10.05,1,10218,3,336000
35205,86532,25/08/22 10.54,1,17419,3,128000
35225,86562,25/08/22 12.02,1,17426,3,93000
35228,86570,25/08/22 12.15,1,17427,3,81000
35238,86598,25/08/22 12.41,1,17431,3,95000
35273,86667,25/08/22 13.51,1,4506,3,190000
35289,86696,25/08/22 14.17,1,17364,3,93000
35290,86697,25/08/22 14.19,1,12188,3,210000
35300,86715,25/08/22 14.34,1,11653,3,108000
35303,86720,25/08/22 14.43,1,6049,3,538000
35313,86745,25/08/22 15.34,1,16163,3,90000
35333,86774,25/08/22 16.17,1,2212,3,80000
35353,86830,25/08/22 17.52,1,12589,3,601000
35360,86842,25/08/22 18.06,1,2723,3,464000
35366,86854,25/08/22 18.16,1,6438,3,55000
35373,86866,25/08/22 18.23,1,5860,3,518000
35375,86873,25/08/22 18.24,1,3469,3,264000
35397,86920,25/08/22 19.00,1,1606,3,291000
35407,86938,25/08/22 19.18,1,12659,3,559000
35434,87000,25/08/22 19.51,1,5117,3,423000
35450,87036,25/08/22 20.20,1,6970,3,447000
35467,87077,25/08/22 20.51,1,17485,3,125000
35468,87085,25/08/22 20.52,1,15988,3,60000
35470,87096,25/08/22 20.59,0,6748,3,160000
35475,87101,25/08/22 21.11,1,15923,3,48000
35476,87107,25/08/22 21.13,1,5742,3,262000
35477,87108,25/08/22 21.14,1,4114,3,747000
35482,87124,25/08/22 21.29,1,4460,3,196000
35495,87166,25/08/22 22.12,1,3808,3,280000
35507,87209,25/08/22 23.21,1,17497,3,83000
35527,87245,26/08/22 02.48,1,13345,3,571000
35533,87258,26/08/22 03.41,0,14461,3,70000
35554,87303,26/08/22 05.55,1,9436,3,711000
35588,87389,26/08/22 07.14,1,2120,3,57000
35598,87409,26/08/22 07.28,1,17518,3,16000
35618,87445,26/08/22 07.55,1,17525,3,105000
35630,87480,26/08/22 08.21,1,793,3,254000
35643,87495,26/08/22 08.51,0,9313,3,510000
35645,87497,26/08/22 08.51,1,6839,3,114000
35653,87518,26/08/22 09.24,1,17537,3,160000
35673,87569,26/08/22 10.55,1,17542,3,160000
35678,87581,26/08/22 11.25,1,10542,3,104000
35682,87585,26/08/22 11.36,1,17546,3,118000
35697,87626,26/08/22 12.50,1,8259,3,125000
35713,87669,26/08/22 13.48,1,3849,3,295000
35752,87752,26/08/22 15.49,1,7008,3,696000
35759,87775,26/08/22 16.43,1,6207,3,554000
35786,87819,26/08/22 17.40,1,5442,3,204000
35810,87870,26/08/22 18.38,0,7561,3,26000
35811,87877,26/08/22 18.38,1,13554,3,69000
35812,87867,26/08/22 18.38,1,5846,3,650000
35819,87895,26/08/22 18.56,1,4701,3,272000
35820,87891,26/08/22 18.57,1,7605,3,339000
35835,87917,26/08/22 19.20,0,12468,3,63000
35870,87997,26/08/22 20.23,1,16396,3,176000
35877,88015,26/08/22 20.32,1,17599,3,47000
35887,88042,26/08/22 20.52,1,1474,3,305000
35888,88044,26/08/22 20.52,1,5955,3,562000
35924,88128,26/08/22 22.06,0,15052,3,43000
35932,88144,26/08/22 22.38,1,16923,3,78000
35955,88194,27/08/22 01.19,1,17624,3,59000
35972,88238,27/08/22 04.49,1,5149,3,228000
36015,88314,27/08/22 06.29,1,7272,3,90000
36021,88324,27/08/22 06.46,1,9398,3,209000
36026,88332,27/08/22 06.57,1,17645,3,140000
36027,88338,27/08/22 07.01,1,2110,3,254000
36051,88388,27/08/22 07.47,1,8343,3,319000
36062,88413,27/08/22 08.19,1,17638,3,8000
36107,88516,27/08/22 09.57,1,17668,3,133000
36115,88533,27/08/22 10.11,1,2804,3,179000
36123,88561,27/08/22 10.28,1,12856,3,75000
36132,88569,27/08/22 10.35,1,5433,3,73000
36135,88578,27/08/22 10.46,1,2390,3,392000
36141,88587,27/08/22 10.50,1,2129,3,294000
36154,88620,27/08/22 11.25,1,8785,3,123000
36155,88626,27/08/22 11.29,1,8642,3,170000
36184,88709,27/08/22 12.35,1,1982,3,120000
36204,88757,27/08/22 13.06,1,15645,3,64000
36218,88797,27/08/22 13.28,1,17697,3,113000
36251,88876,27/08/22 14.17,1,8995,3,671000
36292,88969,27/08/22 15.21,1,336,3,78000
36307,89015,27/08/22 15.59,1,7483,3,346000
36314,89041,27/08/22 16.23,1,12876,3,105000
36315,89039,27/08/22 16.23,1,11024,3,308000
36318,89048,27/08/22 16.34,1,5282,3,75000
36332,89087,27/08/22 17.13,1,8962,3,251000
36338,89095,27/08/22 17.19,1,7953,3,246000
36348,89122,27/08/22 17.44,1,10231,3,78000
36351,89128,27/08/22 17.53,1,566,3,62000
36367,89169,27/08/22 18.38,1,10659,3,280000
36386,89215,27/08/22 19.16,1,17738,3,38000
36419,89300,27/08/22 20.49,1,5603,3,309000
36420,89306,27/08/22 20.49,1,11768,3,78000
36432,89332,27/08/22 21.12,1,10686,3,240000
36437,89344,27/08/22 21.25,1,9096,3,96000
36475,89410,27/08/22 22.33,1,8577,3,280000
36478,89414,27/08/22 22.40,1,15811,3,120000
36501,89453,28/08/22 00.54,1,4629,3,533000
36522,89494,28/08/22 04.25,1,7195,3,210000
36525,89500,28/08/22 04.47,1,17770,3,132000
36526,89509,28/08/22 05.17,1,4848,3,161000
36537,89524,28/08/22 05.47,1,16587,3,221000
36559,89594,28/08/22 07.01,1,8956,3,188000
36577,89637,28/08/22 07.25,1,4664,3,680000
36584,89654,28/08/22 07.41,1,15214,3,189000
36609,89704,28/08/22 08.21,0,535,3,462000
36622,89730,28/08/22 08.41,1,11259,3,423000
36631,89748,28/08/22 09.00,1,5423,3,425000
36641,89779,28/08/22 09.38,1,17802,3,10000
36656,89801,28/08/22 09.57,1,13848,3,325000
36660,89815,28/08/22 10.09,1,17803,3,95000
36664,89820,28/08/22 10.14,1,9843,3,337000
36669,89845,28/08/22 10.29,1,894,3,190000
36670,89841,28/08/22 10.30,1,10778,3,396000
36693,89882,28/08/22 11.05,1,11000,3,215000
36706,89919,28/08/22 11.37,1,17816,3,78000
36709,89931,28/08/22 11.47,1,5481,3,762000
36720,89956,28/08/22 12.16,1,7389,3,276000
36727,89969,28/08/22 12.30,1,17821,3,56000
36733,89978,28/08/22 12.35,1,4431,3,513000
36739,90000,28/08/22 12.48,1,7385,3,180000
36750,90029,28/08/22 12.59,1,17830,3,133000
36783,90110,28/08/22 13.54,1,17840,3,90000
36800,90145,28/08/22 14.18,1,14124,3,676000
36804,90162,28/08/22 14.32,1,3173,3,851000
36811,90174,28/08/22 14.43,1,17843,3,16000
36817,90204,28/08/22 14.56,1,12740,3,443000
36820,90203,28/08/22 14.57,1,11164,3,630000
36843,90247,28/08/22 15.36,1,14676,3,398000
36851,90274,28/08/22 16.08,1,7756,3,624000
36855,90284,28/08/22 16.14,1,16541,3,108000
36918,90413,28/08/22 18.31,1,14462,3,411000
36932,90444,28/08/22 18.55,1,17872,3,73000
36958,90510,28/08/22 19.46,1,15433,3,35000
36977,90548,28/08/22 20.43,1,9581,3,577000
36995,90598,28/08/22 21.23,1,17896,3,80000
37003,90604,28/08/22 21.29,1,436,3,78000
37020,90649,28/08/22 22.11,1,7650,3,348000
37035,90678,28/08/22 23.00,1,8065,3,249000
37043,90697,29/08/22 00.16,1,3113,3,521000
37065,90742,29/08/22 04.22,1,2435,3,405000
37087,90787,29/08/22 05.37,1,3808,3,398000
37090,90794,29/08/22 05.44,1,9490,3,115000
37097,90808,29/08/22 06.04,1,4134,3,446000
37100,90814,29/08/22 06.08,1,8537,3,722000
37131,90879,29/08/22 06.54,0,13509,3,16000
37143,90895,29/08/22 07.12,1,3425,3,389000
37149,90908,29/08/22 07.15,1,17927,3,123000
37166,90949,29/08/22 07.57,1,7989,3,582000
37169,90957,29/08/22 08.02,1,14509,3,54000
37170,90963,29/08/22 08.13,1,235,3,748000
37174,90970,29/08/22 08.24,1,17273,3,105000
37196,91013,29/08/22 09.37,1,13893,3,578000
37215,91052,29/08/22 10.48,1,5507,3,397000
37222,91067,29/08/22 11.23,1,8012,3,62000
37235,91099,29/08/22 12.21,1,14038,3,170000
37254,91145,29/08/22 13.26,1,12477,3,411000
37258,91149,29/08/22 13.35,1,9925,3,756000
37262,91167,29/08/22 13.45,1,17687,3,120000
37272,91200,29/08/22 14.30,1,17949,3,67000
37284,91225,29/08/22 14.59,1,5514,3,80000
37285,91231,29/08/22 15.01,1,4895,3,191000
37287,91233,29/08/22 15.02,1,9054,3,276000
37308,91278,29/08/22 16.38,1,17959,3,110000
37313,91288,29/08/22 16.59,1,9618,3,104000
37324,91314,29/08/22 17.41,1,11900,3,370000
37335,91340,29/08/22 18.14,1,17964,3,59000
37349,91371,29/08/22 18.51,1,2521,3,38000
37360,91404,29/08/22 19.13,1,3127,3,406000
37380,91435,29/08/22 19.34,1,17979,3,43000
37383,91445,29/08/22 19.40,1,13231,3,71000
37386,91459,29/08/22 19.53,0,2629,3,654000
37393,91480,29/08/22 20.11,1,3042,3,466000
37399,91483,29/08/22 20.19,1,3037,3,128000
37405,91500,29/08/22 20.26,1,14636,3,500000
37416,91517,29/08/22 20.38,1,15725,3,60000
37424,91534,29/08/22 20.48,1,17995,3,48000
37425,91536,29/08/22 20.51,1,17996,3,56000
37427,91542,29/08/22 20.53,1,17997,3,74000
37429,91540,29/08/22 20.56,0,12551,3,709000
37445,91573,29/08/22 21.16,1,13384,3,453000
37449,91589,29/08/22 21.24,1,18003,3,44000
37465,91638,29/08/22 22.14,1,4895,3,450000
37472,91650,29/08/22 22.33,1,2003,3,134000
37496,91683,29/08/22 23.32,1,18009,3,102000
37507,91705,30/08/22 01.50,1,6611,3,393000
37552,91821,30/08/22 06.15,1,4130,3,534000
37573,91848,30/08/22 06.43,1,11124,3,501000
37584,91874,30/08/22 07.06,1,18027,3,96000
37611,91939,30/08/22 07.44,1,9624,3,64000
37612,91942,30/08/22 07.48,1,18034,3,53000
37622,91965,30/08/22 08.07,1,18037,3,41000
37627,91977,30/08/22 08.14,1,10977,3,199000
37651,92027,30/08/22 09.24,1,18045,3,62000
37662,92056,30/08/22 10.49,1,5732,3,24000
37663,92059,30/08/22 10.55,1,3726,3,771000
37673,92079,30/08/22 11.20,1,9506,3,277000
37678,92094,30/08/22 11.38,1,17453,3,108000
37682,92098,30/08/22 11.58,1,301,3,383000
37702,92137,30/08/22 12.53,1,18056,3,71000
37733,92198,30/08/22 13.52,1,18061,3,123000
37736,92212,30/08/22 14.17,1,18062,3,75000
37740,92224,30/08/22 14.29,1,1062,3,512000
37742,92225,30/08/22 14.33,1,9322,3,468000
37743,92228,30/08/22 14.37,1,14933,3,548000
37758,92273,30/08/22 16.15,1,494,3,636000
37766,92297,30/08/22 17.12,1,13410,3,88000
37769,92301,30/08/22 17.16,1,168,3,346000
37771,92306,30/08/22 17.26,1,3139,3,490000
37792,92361,30/08/22 18.24,1,18076,3,76000
37815,92401,30/08/22 19.04,1,18081,3,50000
37820,92408,30/08/22 19.12,1,371,3,525000
37824,92421,30/08/22 19.17,0,14326,3,16000
37826,92424,30/08/22 19.20,1,697,3,680000
37838,92449,30/08/22 19.34,1,3095,3,638000
37844,92462,30/08/22 19.39,1,1492,3,550000
37856,92488,30/08/22 19.56,1,13720,3,20000
37857,92487,30/08/22 19.59,1,10468,3,120000
37872,92522,30/08/22 20.18,1,11310,3,398000
37877,92531,30/08/22 20.27,0,8428,3,219000
37878,92532,30/08/22 20.29,1,15301,3,16000
37908,92594,30/08/22 21.08,1,18108,3,104000
37910,92599,30/08/22 21.20,1,54,3,196000
37915,92610,30/08/22 21.38,1,13792,3,8000
37916,92615,30/08/22 21.43,1,1559,3,108000
37948,92668,30/08/22 22.56,1,4415,3,274000
37952,92682,30/08/22 23.27,1,6741,3,500000
37957,92698,31/08/22 00.22,1,5981,3,76000
37970,92746,31/08/22 04.35,1,7905,3,239000
37979,92761,31/08/22 05.09,1,10532,3,372000
37989,92783,31/08/22 05.36,1,4199,3,658000
37997,92797,31/08/22 05.54,1,18124,3,40000
38017,92845,31/08/22 06.37,1,11381,3,472000
38027,92865,31/08/22 06.52,1,3874,3,86000
38043,92900,31/08/22 07.10,1,18134,3,80000
38047,92899,31/08/22 07.12,1,3500,3,158000
38056,92910,31/08/22 07.18,1,1557,3,436000
38064,92926,31/08/22 07.26,1,4175,3,303000
38076,92957,31/08/22 07.51,1,8048,3,452000
38093,93002,31/08/22 08.56,1,3171,3,573000
38094,93004,31/08/22 09.01,1,8367,3,649000
38103,93029,31/08/22 09.36,1,18143,3,118000
38123,93070,31/08/22 10.53,0,7239,3,240000
38142,93107,31/08/22 12.38,1,4439,3,714000
38146,93113,31/08/22 12.46,1,9020,3,762000
38151,93126,31/08/22 12.58,1,18162,3,108000
38155,93135,31/08/22 13.14,1,16981,3,38000
38162,93151,31/08/22 13.28,1,18165,3,40000
38164,93157,31/08/22 13.40,1,1337,3,512000
38175,93183,31/08/22 14.11,1,13427,3,302000
38196,93220,31/08/22 14.55,1,16357,3,563000
38198,93224,31/08/22 15.04,1,18176,3,47000
38231,93302,31/08/22 17.14,1,7846,3,905000
38237,93313,31/08/22 17.31,1,18182,3,48000
38263,93363,31/08/22 18.29,1,551,3,655000
38270,93375,31/08/22 18.40,1,1436,3,568000
38279,93389,31/08/22 18.54,1,4862,3,485000
38295,93422,31/08/22 19.25,1,3514,3,280000
38305,93446,31/08/22 19.46,1,7072,3,142000
38339,93514,31/08/22 20.42,1,15748,3,88000
38344,93531,31/08/22 20.52,0,6008,3,272000
38347,93534,31/08/22 20.53,1,3344,3,120000
38351,93537,31/08/22 20.57,1,2151,3,253000
38352,93541,31/08/22 21.00,1,7989,3,398000
38376,93584,31/08/22 21.39,1,1286,3,1051000
38377,93589,31/08/22 21.40,1,14116,3,51000
38384,93601,31/08/22 21.53,1,8599,3,422000
38390,93618,31/08/22 22.10,1,13327,3,396000
8,16,01/01/22 03.59,1,2,4,176000
9,17,01/01/22 04.25,1,3,4,111000
12,28,01/01/22 05.51,1,5,4,250000
13,29,01/01/22 06.06,1,6,4,395000
14,30,01/01/22 06.20,1,7,4,73000
15,34,01/01/22 07.07,1,8,4,400000
19,52,01/01/22 08.28,1,12,4,440000
20,55,01/01/22 08.42,1,14,4,344000
23,62,01/01/22 09.27,1,16,4,51000
24,70,01/01/22 10.14,1,17,4,437000
26,74,01/01/22 10.29,1,19,4,150000
31,88,01/01/22 11.33,1,24,4,236000
33,92,01/01/22 11.51,1,26,4,81000
40,124,01/01/22 14.21,1,33,4,330000
41,126,01/01/22 14.23,1,34,4,123000
43,134,01/01/22 15.00,1,36,4,481000
55,162,01/01/22 18.04,1,48,4,102000
58,169,01/01/22 18.39,1,50,4,113000
64,191,01/01/22 19.56,1,58,4,189000
67,192,01/01/22 20.07,1,59,4,200000
69,198,01/01/22 20.35,1,61,4,100000
71,206,01/01/22 21.22,1,64,4,148000
77,219,01/01/22 22.47,1,69,4,134000
83,229,02/01/22 03.01,1,74,4,143000
84,231,02/01/22 04.04,1,75,4,326000
90,260,02/01/22 06.48,1,82,4,219000
93,270,02/01/22 08.07,1,84,4,78000
95,274,02/01/22 08.39,1,86,4,147000
96,278,02/01/22 08.59,1,87,4,226000
100,291,02/01/22 10.13,1,91,4,83000
104,301,02/01/22 10.38,0,22,4,37000
105,302,02/01/22 10.43,1,95,4,274000
107,305,02/01/22 10.53,1,97,4,75000
108,306,02/01/22 10.57,1,98,4,215000
110,315,02/01/22 11.34,1,99,4,350000
115,324,02/01/22 11.57,1,104,4,180000
117,329,02/01/22 12.19,1,106,4,97000
119,332,02/01/22 12.33,1,107,4,57000
129,362,02/01/22 14.53,1,117,4,314000
130,365,02/01/22 14.57,1,118,4,67000
133,369,02/01/22 15.20,1,121,4,237000
135,373,02/01/22 15.50,1,123,4,413000
137,382,02/01/22 16.27,1,125,4,20000
140,391,02/01/22 16.53,1,128,4,65000
141,393,02/01/22 17.12,0,110,4,90000
142,394,02/01/22 17.14,1,129,4,57000
143,397,02/01/22 17.36,1,130,4,85000
149,409,02/01/22 18.25,1,135,4,184000
150,410,02/01/22 18.30,1,136,4,105000
151,412,02/01/22 18.33,1,137,4,380000
152,415,02/01/22 18.38,1,138,4,24000
153,416,02/01/22 18.39,1,139,4,40000
157,432,02/01/22 19.49,1,142,4,138000
